date,page,posted by,message,shares,likes,number of comments,pic,url,type,
"2015-11-27T03:18:36+0000","nztaakl","NZ Transport Agency - Auckland & Northland","State Highway 1 is looking busy southbound already this afternoon. On the Northern Motorway we have heavy traffic from Northcote Rd and over the Auckland Harbour Bridge which is meeting up with an early outpouring of cars heading south from the CBD  to provide a heavy run through to Mt Wellington at this stage.
Meanwhile congestion is building further south with steady traffic from the South Western Motorway joining the exodus south at Manukau and creating a slow patch on the Southern Motorway from Highbrook to Manurewa. Please allow a bit of extra time for your journey south this evening. Happy Friday everyone...  ^TP","2","11","0","https://fbcdn-vthumb-a.akamaihd.net/hvthumb-ak-xaf1/v/t15.0-10/s130x130/12066913_953210244752981_826237763_n.jpg?oh=de15adb66e3d6e94bda737dad1617143&oe=56F4463C&__gda__=1458222204_146a2d735e0960134d80f3f90f080684","http://www.facebook.com/210306092376737/posts/953207094753296","post",
"2015-11-27T01:07:35+0000","nztaakl","NZ Transport Agency - Auckland & Northland","A truck breakdown at the George Bolt Drive roundabout (with Landing Dr & Verissimo Dr) is blocking a lane and causing delays for airport-bound traffic along George Bolt Dr. Please allow some extra time and follow directions of contractors on scene. Expect delays. If at all possible delay your journey or avoid the area. ^TP","1","1","4","https://fbcdn-photos-f-a.akamaihd.net/hphotos-ak-xtp1/v/t1.0-0/s130x130/12295378_953175908089748_8900333996850640239_n.jpg?oh=cfdd146009204f43661360be41935a88&oe=56EF436A&__gda__=1456893949_3e9ed28fa4c3be899c9e5c626a1a624a","http://www.facebook.com/210306092376737/posts/953175908089748","post",
"2015-11-27T01:38:14+0000","nztaakl","Elle Hernandez","Meenal Sharples","0","0","0","","http://www.facebook.com/210306092376737/posts/953175908089748","comment",
"2015-11-27T01:52:23+0000","nztaakl","NZ Transport Agency - Auckland & Northland","UPDATE: The truck is now CLEAR of the roundabout however traffic remains heavy through this area. Allow a little extra time today. ^TP","0","0","0","","http://www.facebook.com/210306092376737/posts/953175908089748","comment",
"2015-11-27T02:09:19+0000","nztaakl","Jasmine Reiher","Allie McPhee","0","0","0","","http://www.facebook.com/210306092376737/posts/953175908089748","comment",
"2015-11-27T02:14:32+0000","nztaakl","NZ Transport Agency - Auckland & Northland","UPDATE: Traffic is normal along George Bolt Dr to airport again. ^TP","0","0","0","","http://www.facebook.com/210306092376737/posts/953175908089748","comment",
"2015-11-27T00:00:00+0000","nztaakl","NZ Transport Agency - Auckland & Northland","Heading to the any of the Santa Parades on in West Auckland this Saturday?

New Lynn:
There will be parking restrictions and road closures on Totara Ave in New Lynn for the New Lynn Santa Parade from 7:30am until the conclusion of the parade.
The Santa Parade starts at 10am and finishes at 1pm.

Glen Eden:
There will be parking restrictions and road closures in Glen Eden for the Glen Eden Santa Parade from 11am until the conclusion of the parade.

The Santa Parade starts at 2pm and finishes at 3:30pm, the Parade Route is as follows: West Coast Road, Glenview Road, Glen Mall Place, Captain Scott Road, Wilson Road

Westgate:
The Parade will be held at the Westgate Shopping Centre starting at 10am.

There will be parking restrictions and road closures on Westgate Dr, Fernhill Dr, and Main St from 9am until the conclusion of the parade.

Road users are advised to expect delays if travelling in any of these areas on Saturday and are reminded to check the NZ Transport Agency or Auckland Transport websites before they travel, for the latest road information.
Useful Links for travel to/from Santa Parades on Saturday 28th November:

Parade Day Information New Lynn/Glen Eden: http://ow.ly/V000P 
Parade Day Information Westgate: http://ow.ly/V00pt 
NZTA Auckland Traffic information:  http://ow.ly/UPnAM 
All Christmas Event Road closure details: http://ow.ly/EXWIu
Auckland Bus/Train/Ferry information: http://ow.ly/UPnAc","1","0","1","https://fbcdn-photos-c-a.akamaihd.net/hphotos-ak-xta1/v/t1.0-0/p118x90/12246828_951643244909681_8998371163677708678_n.png?oh=f2777c4118c39c03be8a3df47efd8197&oe=56F9B15F&__gda__=1458295978_4ea564744a232fc689c33b36450192de","http://www.facebook.com/210306092376737/posts/951643244909681","post",
"2015-11-27T02:52:51+0000","nztaakl","Rena Cynthia Norton","Same place as last year will be sweet! Beckah Fox","0","0","0","","http://www.facebook.com/210306092376737/posts/951643244909681","comment",
"2015-11-26T23:00:03+0000","nztaakl","NZ Transport Agency - Auckland & Northland","Heading to the Mairangi Bay Christmas Parade in Mairangi Bay this Saturday? It will be the 59th Santa Parade!

The Parade starts at midday in the Mairangi Bay Town Centre. As well as the parade there will be stalls around the Village supporting the local community groups.

Parade route: Beach Road, Ramsgate Terrace, Hastings Road, Penzance Road, Montrose Road, Sidmouth Street, Maxwelton Drive, Matipo Road.

There will be parking restrictions and road closures around the parade on Saturday until the conclusion of the parade.

Road users are advised to expect delays if travelling in the area on Saturday and are reminded to check the NZ Transport Agency or Auckland Transport websites before they travel for the latest road information.

Useful Links for travel to/from Mairangi Bay Christmas Parade on Saturday 28th November:

Parade Day Information: http://ow.ly/V7ber 
NZTA Auckland Traffic information:  http://ow.ly/UPnAM 
All Christmas Event Road closure details: http://ow.ly/EXWIu
Auckland Bus/Train/Ferry information: http://ow.ly/UPnAc  
Photo credit: Mairangi Bay Santa Parade","1","1","0","https://fbcdn-photos-c-a.akamaihd.net/hphotos-ak-xft1/v/t1.0-0/s130x130/12278999_953039068103432_3332583500046311685_n.jpg?oh=1409f0652e89f96e070e5bd8785ca7db&oe=56AD3F51&__gda__=1459033667_a80238e05bc38befd4ac95ffef0c24ea","http://www.facebook.com/210306092376737/posts/953039264770079","post",
"2015-11-26T22:30:01+0000","nztaakl","NZ Transport Agency - Auckland & Northland","Heading to the Manurewa Santa Parade in Manurewa this Saturday?

The Parade starts at 10:30am in the Manurewa Town Centre with entertainment from 9:45am. With 52 groups registered this will be the largest and longest parade Manurewa has ever seen! 

Parade route: Great South Road, North Crest Way, Maich Road, Beatty Avenue, Weymouth Road, Afriston Road, Hill Road.

There will be parking restrictions and road closures around the parade on Saturday until the conclusion of the parade.

Road Closures:
Great South Road, Station Road, Weymouth Road (eastbound), Northcrest Way (westbound), and Selwyn Road (southbound)

Road users are advised to expect delays if travelling in the area on Saturday and are reminded to check the NZ Transport Agency or Auckland Transport websites before they travel for the latest road information.

Useful Links for travel to/from Manurewa Santa Parade on Saturday 28th November:

Parade Day Information: http://ow.ly/V78vk 
NZTA Auckland Traffic information:  http://ow.ly/UPnAM 
All Christmas Event Road closure details: http://ow.ly/EXWIu
Auckland Bus/Train/Ferry information: http://ow.ly/UPnAc  
Photo credit: Manurewa Santa Parade","5","5","0","https://fbcdn-photos-e-a.akamaihd.net/hphotos-ak-xaf1/v/t1.0-0/s130x130/12289572_953032548104084_907857709242817861_n.jpg?oh=8de4dc61292a0a4672c05e9c866cc888&oe=56EFAFAD&__gda__=1457811656_ee5f9d0182ca431b79f6bb766397ab30","http://www.facebook.com/210306092376737/posts/953032868104052","post",
"2015-11-26T22:15:06+0000","nztaakl","NZ Transport Agency - Auckland & Northland","Heading to the Wellsford Christmas Parade in Wellsford this Saturday? Look out for delays on State Highway 1 as the road will be closed while the parade heads through town.

The Parade starts at 11:30am from the Wellsford Railway Station. 

Parade route: State Highway 1, Matheson Road, Centennial Park Road, Station Road, Olympus Road, Rodney Street, Harrison Street.

There will be parking restrictions and road closures around the parade on Saturday until the conclusion of the parade.

Road users are advised to expect delays if travelling in the area, especially on State Highway 1 on Saturday and are reminded to check the NZ Transport Agency or Auckland Transport websites before they travel for the latest road information.

Useful Links for travel to/from Wellsford Christmas Parade on Saturday 28th November:

Parade Day Information: http://ow.ly/V7cLf   
NZTA Auckland Traffic information:  http://ow.ly/UPnAM 
All Christmas Event Road closure details: http://ow.ly/EXWIu
Auckland Bus/Train/Ferry information: http://ow.ly/UPnAc  
Photo credit: Wellsford Santa Parade.","1","1","0","https://fbcdn-photos-h-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-0/s130x130/12308697_953042584769747_4830439361758317810_n.jpg?oh=9c189b0cf7cddba76a0643db4a224fc6&oe=56E56205&__gda__=1457042011_5c0b99ab7c97e92d0c757b9c39eac418","http://www.facebook.com/210306092376737/posts/953043908102948","post",
"2015-11-26T22:13:23+0000","nztaakl","NZ Transport Agency - Auckland & Northland","11:10am 27th November: Due to a serious crash State Highway 1 is CLOSED north of Whangarei in Kauri. 

Traffic is heavy so motorists are advised to expect delays in the area. A detour is in place via Saleyards Rd. 

More information on our website: http://ow.ly/V7wQQ

See comments for any updates. ^LC","9","3","1","https://fbcdn-photos-d-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-0/s130x130/12308336_953117898095549_1010402070846031056_n.jpg?oh=33870019d5f680552563f3f58bbe11f0&oe=56E42BD7&__gda__=1458374281_8c8d42f468203248f267811054da4e9c","http://www.facebook.com/210306092376737/posts/953117898095549","post",
"2015-11-26T22:59:32+0000","nztaakl","NZ Transport Agency - Auckland & Northland","12pm UPDATE: State Highway 1 is now OPEN north of Whangarei in Kauri. Traffic is heavy so expect delays as congestion eases. ^Lucy","0","0","0","","http://www.facebook.com/210306092376737/posts/953117898095549","comment",
"2015-11-26T21:15:00+0000","nztaakl","NZ Transport Agency - Auckland & Northland","Heading to the Onehunga Christmas Parade in Onehunga this Saturday? Look out for delays in the area.

The Parade starts at 11:30am at Onehunga Mall.

Parade route: Onehunga Mall, between Arthur Street and Princes Street.

There will be parking restrictions and road closures around the parade on Saturday until the conclusion of the parade.

Road users are advised to expect delays if travelling in the area, and are reminded to check the NZ Transport Agency or Auckland Transport websites before they travel for the latest road information.

Useful Links for travel to/from Onehunga Christmas Parade on Saturday 28th November:

Parade Day Information: http://ow.ly/V7dIx 
NZTA Auckland Traffic information:  http://ow.ly/UPnAM 
All Christmas Event Road closure details: http://ow.ly/EXWIu
Auckland Bus/Train/Ferry information: http://ow.ly/UPnAc","1","1","1","https://fbcdn-photos-e-a.akamaihd.net/hphotos-ak-xtf1/v/t1.0-0/s130x130/12308734_953050631435609_4506215272292853258_n.png?oh=800ccbc54a58d4d235a6a89f47379843&oe=56EC9234&__gda__=1458778906_a5b0950fac31705e34bb3b5837affe13","http://www.facebook.com/210306092376737/posts/953050631435609","post",
"2015-11-26T22:02:23+0000","nztaakl","Beatriz Guimarães","Gareth be aware. ;)","0","0","0","","http://www.facebook.com/210306092376737/posts/953050631435609","comment",
"2015-11-26T20:52:58+0000","nztaakl","NZ Transport Agency - Auckland & Northland","9:45am, Friday 27 Nov: Motorists travelling citybound on Auckland's North Western Motorway (State Highway 16) are advised to expect long delays due to a crash which is blocking the right "Bull Run" (separated) lane on the Causeway, the vehicles are in the process of being cleared. See comments for any updates. ^WS","0","5","2","https://fbcdn-vthumb-a.akamaihd.net/hvthumb-ak-xfp1/v/t15.0-10/s130x130/12066720_953092324764773_2106702021_n.jpg?oh=11ac3147813f399a26268a5d8e330d1f&oe=56E7DBDF&__gda__=1456870136_55c08c8e33df154ebec0c5d9867d5894","http://www.facebook.com/210306092376737/posts/953090844764921","post",
"2015-11-26T21:00:48+0000","nztaakl","NZ Transport Agency - Auckland & Northland","10am UPDATE: The crashed vehicles have been cleared and the right lane is flowing again. Queues are back to Lincoln Rd and motorists are advised to expect delays and allow extra time for their journey through the area. ^WS","0","0","0","","http://www.facebook.com/210306092376737/posts/953090844764921","comment",
"2015-11-26T21:28:38+0000","nztaakl","Sylvester Tan","Bugger!","0","0","0","","http://www.facebook.com/210306092376737/posts/953090844764921","comment",
